EndpointId,Controller,Action,HttpMethod,Route,IsAnonymous,HasAuthorize,CanonicalRoles,Policy,RequestDtos,ResponseDto,InjectedServices,InvokedMethods,DbSetsAccessed
EP-5FA6906E,AdminRewardCampaignsController,ManualAddCandidate,POST,/api/admin/reward-campaigns/{id:int}/candidates/manual-add,false,true,SuperAdmin,,"ManualAddCandidateRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::ManualAddCandidateAsync",""
EP-AE7EE1D3,AdminRewardCampaignsController,ReorderCandidates,POST,/api/admin/reward-campaigns/{id:int}/candidates/reorder,false,true,SuperAdmin,,"ReorderCandidatesRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::ReorderCandidatesAsync",""
EP-A8E9B8C2,AdminRewardCampaignsController,SubmitForApproval,POST,/api/admin/reward-campaigns/{id:int}/submit-for-approval,false,true,SuperAdmin,,"","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::SubmitForApprovalAsync",""
EP-A8EA905B,AdminRewardCampaignsController,Approve,POST,/api/admin/reward-campaigns/{id:int}/approve,false,true,SuperAdmin,,"","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::ApproveCampaignAsync",""
EP-E8740D3B,AdminRewardCampaignsController,GenerateCertificates,POST,/api/admin/reward-campaigns/{id:int}/certificates/generate,false,true,SuperAdmin,,"GenerateRewardCertificatesRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","ICertificateGenerationService::GenerateAsync",""
EP-9CDD9013,AdminRewardCampaignsController,RegenerateCertificates,POST,/api/admin/reward-campaigns/{id:int}/certificates/regenerate,false,true,SuperAdmin,,"RegenerateRewardCertificatesRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","ICertificateGenerationService::RegenerateAsync",""
EP-47529D2A,AdminRewardCampaignsController,GetCertificates,GET,/api/admin/reward-campaigns/{id:int}/certificates,false,true,SuperAdmin|Admin|CampusAdmin,,"RewardCertificateQueryParameters","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","ICertificateGenerationService::GetCertificatesAsync",""
EP-D1CFC8B3,AdminRewardCertificatesController,Download,GET,/api/admin/rewards/{rewardId:int}/certificate/download,false,true,SuperAdmin|Admin|CampusAdmin,,"","IActionResult","ICertificateGenerationService","ICertificateGenerationService::DownloadAsync",""
EP-EE392183,AdminRewardDisciplineReportsController,GetOverview,GET,/api/admin/reward-discipline/reports/overview,false,true,SuperAdmin|Admin|CampusAdmin,,"RewardDisciplineReportQuery","ApiResponseDto","IRewardDisciplineReportService","IRewardDisciplineReportService::GetOverviewAsync",""
EP-E21DE6E3,AdminRewardDisciplineReportsController,GetRewards,GET,/api/admin/reward-discipline/reports/rewards,false,true,SuperAdmin|Admin|CampusAdmin,,"RewardReportQuery","ApiResponseDto","IRewardDisciplineReportService","IRewardDisciplineReportService::GetRewardsAsync",""
EP-09482F64,AdminRewardDisciplineReportsController,GetDiscipline,GET,/api/admin/reward-discipline/reports/discipline,false,true,SuperAdmin|Admin|CampusAdmin,,"DisciplineReportQuery","ApiResponseDto","IRewardDisciplineReportService","IRewardDisciplineReportService::GetDisciplineAsync",""
EP-86705B25,AdminRewardDisciplineReportsController,GetCertificates,GET,/api/admin/reward-discipline/reports/certificates,false,true,SuperAdmin|Admin|CampusAdmin,,"CertificateReportQuery","ApiResponseDto","IRewardDisciplineReportService","IRewardDisciplineReportService::GetCertificatesAsync",""
EP-77F39B86,AdminRewardDisciplineReportsController,GetAppeals,GET,/api/admin/reward-discipline/reports/appeals,false,true,SuperAdmin|Admin|CampusAdmin,,"DisciplineAppealReportQuery","ApiResponseDto","IRewardDisciplineReportService","IRewardDisciplineReportService::GetAppealsAsync",""
EP-98C0C96D,AdminRewardDisciplineReportsController,GetTrends,GET,/api/admin/reward-discipline/reports/trends,false,true,SuperAdmin|Admin|CampusAdmin,,"RewardDisciplineTrendQuery","ApiResponseDto","IRewardDisciplineReportService","IRewardDisciplineReportService::GetTrendsAsync",""
EP-4C8F460B,AdminRewardDisciplineReportsController,GetTopStudents,GET,/api/admin/reward-discipline/reports/top-students,false,true,SuperAdmin|Admin|CampusAdmin,,"TopStudentReportQuery","ApiResponseDto","IRewardDisciplineReportService","IRewardDisciplineReportService::GetTopStudentsAsync",""
EP-08F12468,AdminRewardsController,GetRewards,GET,/api/admin/rewards,false,true,SuperAdmin|Admin|CampusAdmin,,"AdminRewardQueryParameters","PagedResultDto","IRewardLifecycleService,IRewardDisciplineNotificationService","IRewardLifecycleService::GetRewardsAsync",""
EP-275ED4F6,AdminRewardsController,GetRewardDetail,GET,/api/admin/rewards/{id},false,true,SuperAdmin|Admin|CampusAdmin,,"","AdminRewardDetailDto","IRewardLifecycleService,IRewardDisciplineNotificationService","IRewardLifecycleService::GetRewardDetailAsync",""
EP-C6012956,AdminRewardsController,CancelReward,POST,/api/admin/rewards/{id}/cancel,false,true,SuperAdmin,,"CancelRewardRequest","RewardLifecycleResultDto","IRewardLifecycleService,IRewardDisciplineNotificationService","IRewardLifecycleService::CancelRewardAsync",""
EP-87F72C46,AdminRewardsController,RestoreReward,POST,/api/admin/rewards/{id}/restore,false,true,SuperAdmin,,"RestoreRewardRequest","RewardLifecycleResultDto","IRewardLifecycleService,IRewardDisciplineNotificationService","IRewardLifecycleService::RestoreRewardAsync",""
EP-94E994E6,AdminRewardsController,MarkRewardIssued,POST,/api/admin/rewards/{id}/mark-issued,false,true,SuperAdmin,,"MarkRewardIssuedRequest","RewardLifecycleResultDto","IRewardLifecycleService,IRewardDisciplineNotificationService","IRewardLifecycleService::MarkIssuedAsync",""
EP-55E82F3A,AdminRewardsController,RegenerateSingleRewardCertificate,POST,/api/admin/rewards/{id}/regenerate-certificate,false,true,SuperAdmin,,"RegenerateSingleRewardCertificateRequest","RewardLifecycleResultDto","IRewardLifecycleService,IRewardDisciplineNotificationService","IRewardLifecycleService::RegenerateCertificateAsync",""
EP-35D0DFF3,AdminRewardsController,ResendNotificationAsync,POST,/api/admin/rewards/{rewardId}/notifications/resend,false,true,SuperAdmin,,"ResendNotificationRequest","IActionResult","IRewardLifecycleService,IRewardDisciplineNotificationService","IRewardDisciplineNotificationService::ResendRewardNotificationAsync",""
EP-025EEBDF,AdminSpecializedNotificationsController,GetCategories,GET,/api/admin/specialized-notifications/categories,false,true,SuperAdmin|Admin|CampusAdmin,,"","ApiResponseDto","ISpecializedNotificationService","ISpecializedNotificationService::GetCategoriesAsync",""
EP-42535F43,AdminSpecializedNotificationsController,PreviewRecipients,POST,/api/admin/specialized-notifications/preview-recipients,false,true,SuperAdmin|Admin|CampusAdmin,,"PreviewSpecializedRecipientsRequest","ApiResponseDto","ISpecializedNotificationService","ISpecializedNotificationService::PreviewRecipientsAsync",""
EP-16F87402,AdminSpecializedNotificationsController,SendTuitionNotification,POST,/api/admin/specialized-notifications/tuition,false,true,SuperAdmin|Admin|CampusAdmin,,"SendTuitionNotificationRequest","ApiResponseDto","ISpecializedNotificationService","ISpecializedNotificationService::SendTuitionNotificationAsync",""
EP-D4DBB355,AdminSpecializedNotificationsController,SendAcademicNotification,POST,/api/admin/specialized-notifications/academic,false,true,SuperAdmin|Admin|CampusAdmin,,"SendAcademicNotificationRequest","ApiResponseDto","ISpecializedNotificationService","ISpecializedNotificationService::SendAcademicNotificationAsync",""
EP-5BC9E3B1,AdminSpecializedNotificationsController,SendUrgentNotification,POST,/api/admin/specialized-notifications/urgent,false,true,SuperAdmin|Admin|CampusAdmin,,"SendUrgentNotificationRequest","ApiResponseDto","ISpecializedNotificationService","ISpecializedNotificationService::SendUrgentNotificationAsync",""
EP-7A4F23F6,AdminSpecializedNotificationsController,SendMaintenanceNotification,POST,/api/admin/specialized-notifications/maintenance,false,true,SuperAdmin|Admin|CampusAdmin,,"SendMaintenanceNotificationRequest","ApiResponseDto","ISpecializedNotificationService","ISpecializedNotificationService::SendMaintenanceNotificationAsync",""
EP-3EFF4939,AdminUsersController,GetUsers,GET,/api/admin/users,false,true,,AdminUserManagement,"UserQueryParameters","ApiResponseDto","IUserService","IUserService::GetUsersAsync",""
EP-978B3548,AdminUsersController,GetById,GET,/api/admin/users/{id:int},false,true,,AdminUserManagement,"","ApiResponseDto","IUserService","IUserService::GetByIdAsync",""
EP-566CC592,AdminUsersController,Create,POST,/api/admin/users,false,true,,AdminUserManagement,"CreateUserRequest","ApiResponseDto","IUserService","IUserService::CreateAsync",""
EP-1E2651E3,AdminUsersController,Update,PUT,/api/admin/users/{id:int},false,true,,AdminUserManagement,"UpdateUserRequest","ApiResponseDto","IUserService","IUserService::UpdateAsync",""
EP-308062F8,AdminUsersController,Lock,PATCH,/api/admin/users/{id:int}/lock,false,true,,AdminUserManagement,"","ApiResponseDto","IUserService","IUserService::LockAsync",""
EP-C6870FC2,AdminUsersController,Unlock,PATCH,/api/admin/users/{id:int}/unlock,false,true,,AdminUserManagement,"","ApiResponseDto","IUserService","IUserService::UnlockAsync",""
EP-2F6FF7C7,AdminUsersController,ResetPassword,PATCH,/api/admin/users/{id:int}/reset-password,false,true,,AdminUserManagement,"ResetPasswordRequest","ApiResponseDto","IUserService","IUserService::ResetPasswordAsync",""
EP-64E06549,AdminWorkflowController,GetWorkflows,GET,/api/admin/applications/workflow,false,true,Admin|SuperAdmin|AcademicStaff,,"","ApiResponseDto","IApplicationWorkflowService","IApplicationWorkflowService::GetWorkflowsAsync",""
EP-756FCF23,AdminWorkflowController,UpdateWorkflow,PUT,/api/admin/applications/workflow/{id:int},false,true,Admin|SuperAdmin|AcademicStaff,,"UpdateWorkflowRequest","ApiResponseDto","IApplicationWorkflowService","IApplicationWorkflowService::UpdateWorkflowAsync",""
EP-01574DA8,ApplicationSchemaController,GetTypes,GET,/api/applications/schema/types,false,true,,,"","ApiResponseDto","IApplicationSchemaService","IApplicationSchemaService::GetTypes",""
EP-62B5DFA0,ApplicationSchemaController,GetStatuses,GET,/api/applications/schema/statuses,false,true,,,"","ApiResponseDto","IApplicationSchemaService","IApplicationSchemaService::GetStatuses",""
EP-1BC435E9,ApplicationSchemaController,GetTemplates,GET,/api/applications/templates,false,true,,,"","ApiResponseDto","IApplicationSchemaService","IApplicationSchemaService::GetActiveTemplatesAsync",""
EP-70418DD6,ApplicationSchemaController,GetTemplateByType,GET,/api/applications/templates/{loaiDon},false,true,,,"","ApiResponseDto","IApplicationSchemaService","IApplicationSchemaService::GetActiveTemplateByTypeAsync",""
EP-DF129F4C,AttendanceAutomationController,RunOnce,POST,/api/admin/attendance-automation/run-once,false,true,SuperAdmin|Admin|CampusAdmin|AcademicStaff,,"","ApiResponseDto","IAttendanceAutomationService","IAttendanceAutomationService::ProcessDueAttendanceAsync",""
EP-411B39D8,AttendanceController,GetTeacherToday,GET,/api/teacher/attendance/today,false,true,,,"","ApiResponseDto","IAttendanceService","IAttendanceService::GetTeacherTodayAsync",""
EP-BD53AAA7,AttendanceController,Start,POST,/api/buoi-hoc/{id:int}/attendance/start,false,true,,,"","ApiResponseDto","IAttendanceService","IAttendanceService::StartAsync",""
EP-999F8D61,AttendanceController,GetSessionAttendance,GET,/api/buoi-hoc/{id:int}/attendance,false,true,,,"","ApiResponseDto","IAttendanceService","IAttendanceService::GetSessionAttendanceAsync",""
EP-C27F41EC,AttendanceController,UpdateStudent,PATCH,/api/buoi-hoc/{id:int}/attendance/{maSinhVien:int},false,true,,,"UpdateAttendanceRequest","ApiResponseDto","IAttendanceService","IAttendanceService::UpdateStudentAsync",""
EP-E86CF615,AttendanceController,BulkUpdate,PUT,/api/buoi-hoc/{id:int}/attendance/bulk,false,true,,,"BulkUpdateAttendanceRequest","ApiResponseDto","IAttendanceService","IAttendanceService::BulkUpdateAsync",""
EP-B3CFFB29,AttendanceController,Submit,POST,/api/buoi-hoc/{id:int}/attendance/submit,false,true,,,"","ApiResponseDto","IAttendanceService","IAttendanceService::SubmitAsync",""
EP-D21F9930,AttendanceController,GetStudentAttendance,GET,/api/student/attendance,false,true,,,"StudentAttendanceQueryParameters","ApiResponseDto","IAttendanceService","IAttendanceService::GetStudentAttendanceAsync",""
EP-06A0D1E4,AttendanceUnlockController,Create,POST,/api/buoi-hoc/{id:int}/attendance/unlock-requests,false,true,,,"CreateAttendanceUnlockRequest","ApiResponseDto","IAttendanceUnlockService","IAttendanceUnlockService::CreateAsync",""
EP-E06D242E,AttendanceUnlockController,GetTeacherRequests,GET,/api/teacher/attendance/unlock-requests,false,true,,,"AttendanceUnlockQueryParameters","ApiResponseDto","IAttendanceUnlockService","IAttendanceUnlockService::GetTeacherRequestsAsync",""
EP-4EA9C20E,AttendanceUnlockController,GetAdminRequests,GET,/api/admin/attendance/unlock-requests,false,true,,,"AttendanceUnlockQueryParameters","ApiResponseDto","IAttendanceUnlockService","IAttendanceUnlockService::GetAdminRequestsAsync",""
EP-5363F531,AttendanceUnlockController,GetAdminRequestById,GET,/api/admin/attendance/unlock-requests/{id:int},false,true,,,"","ApiResponseDto","IAttendanceUnlockService","IAttendanceUnlockService::GetAdminRequestByIdAsync",""
EP-612B7FE5,AttendanceUnlockController,Approve,POST,/api/admin/attendance/unlock-requests/{id:int}/approve,false,true,,,"ApproveAttendanceUnlockRequest","ApiResponseDto","IAttendanceUnlockService","IAttendanceUnlockService::ApproveAsync",""
EP-5C9D9F67,AttendanceUnlockController,Reject,POST,/api/admin/attendance/unlock-requests/{id:int}/reject,false,true,,,"RejectAttendanceUnlockRequest","ApiResponseDto","IAttendanceUnlockService","IAttendanceUnlockService::RejectAsync",""
EP-581576FC,AuditLogsController,Get,GET,/api/audit-logs,false,true,SuperAdmin|Admin|CampusAdmin,,"AuditLogQueryParameters","ApiResponseDto","IAuditLogService","IAuditLogService::GetAsync",""
EP-FBD79C81,AuditLogsController,GetById,GET,/api/audit-logs/{id:int},false,true,SuperAdmin|Admin|CampusAdmin,,"","ApiResponseDto","IAuditLogService","IAuditLogService::GetByIdAsync",""
EP-5FC33EC1,AuthController,Login,POST,/api/auth/login,true,false,,,"LoginRequestDto","LoginResponseDto","IAuthService,IPasswordResetService","IAuthService::LoginAsync",""
EP-472B757E,AuthController,RefreshToken,POST,/api/auth/refresh-token,true,false,,,"RefreshTokenRequestDto","LoginResponseDto","IAuthService,IPasswordResetService","IAuthService::RefreshTokenAsync",""
EP-CE71AF90,AuthController,Logout,POST,/api/auth/logout,true,false,,,"RevokeTokenRequestDto","IActionResult","IAuthService,IPasswordResetService","IAuthService::LogoutAsync",""
EP-B418CF66,AuthController,RevokeToken,POST,/api/auth/revoke-token,false,true,Admin|SuperAdmin|CampusAdmin,,"RevokeTokenRequestDto","IActionResult","IAuthService,IPasswordResetService","IAuthService::RevokeTokenAsync",""
EP-00534E0B,AuthController,ChangePassword,POST,/api/auth/change-password,false,true,,,"ChangePasswordDto","IActionResult","IAuthService,IPasswordResetService","IAuthService::ChangePasswordAsync",""
EP-6336C0F1,AuthController,ForgotPassword,POST,/api/auth/forgot-password,true,false,,,"ForgotPasswordRequest","IActionResult","IAuthService,IPasswordResetService","IPasswordResetService::ForgotPasswordAsync",""
EP-FE393266,AuthController,VerifyOtp,POST,/api/auth/verify-otp,true,false,,,"VerifyOtpRequest","IActionResult","IAuthService,IPasswordResetService","IPasswordResetService::VerifyOtpAsync",""
EP-2D806734,AuthController,ResetPassword,POST,/api/auth/reset-password,true,false,,,"ResetPasswordRequest","IActionResult","IAuthService,IPasswordResetService","IPasswordResetService::ResetPasswordAsync",""
EP-CD97F28B,BghAcademicController,GetAcademicOverview,GET,/api/bgh/academic/overview,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","NguoiDungs,LopHanhChinhs,KhoaHocs,DiemSos,DanhMucMonHocs"
EP-1325B0CE,BghAcademicController,GetGpaReports,GET,/api/bgh/academic/gpa,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","DiemSos"
EP-BE80DC87,BghAcademicController,GetAtRiskStudents,GET,/api/bgh/academic/at-risk,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","DiemSos,NguoiDungs"
EP-C127256D,BghAcademicController,GetAcademicReports,GET,/api/bgh/academic/reports,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","NguoiDungs,LopHanhChinhs,KhoaHocs,DiemSos"
EP-D5C3DD6C,BghAcademicController,GetPassFailRates,GET,/api/bgh/academic/pass-fail,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","DiemSos"
EP-532F7AC9,BghAcademicController,GetScheduleChanges,GET,/api/bgh/schedule/changes,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","BuoiHocs,NguoiDungs"
EP-4CD0B070,BghDashboardController,GetDashboard,GET,/api/bgh/dashboard,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","NguoiDungs,LopHanhChinhs,ThoiKhoaBieus,DonTus,NhatKyKiemToans"
EP-82CEFF7A,BghEvaluationController,GetEvaluations,GET,/api/bgh/evaluations,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","NguoiDungs,DanhGiaGiaoViens"
EP-68B41B74,BghEvaluationController,GetEvaluationRanking,GET,/api/bgh/evaluations/ranking,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","DanhGiaGiaoViens"
EP-510F5161,BghEvaluationController,GetEvaluationDetail,GET,/api/bgh/evaluations/{teacherId:int},false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","NguoiDungs,DanhGiaGiaoViens"
EP-3B5A9AFD,BghEvaluationController,GetEvaluationOverview,GET,/api/bgh/evaluations/overview,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","NguoiDungs,DanhGiaGiaoViens"
EP-0DFF9349,BghEvaluationController,GetEvaluationAiAnalysis,GET,/api/bgh/evaluations/ai-analysis,false,true,Principal|SuperAdmin|Admin,,"","ApiResponseDto","ApplicationDbContext","","DanhGiaGiaoViens"
EP-71FC72B4,BghFacadeController,GetTrainingPrograms,GET,/api/bgh/master-data/training-programs,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","ChuongTrinhDaoTaos"
EP-92816C35,BghFacadeController,GetAcademicTerms,GET,/api/bgh/master-data/academic-terms,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","HocKys"
EP-551A0964,BghFacadeController,GetBuildings,GET,/api/bgh/master-data/buildings,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","ToaNhas"
EP-72739938,BghFacadeController,GetFloors,GET,/api/bgh/master-data/floors,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","Tangs"
EP-23937CD2,BghFacadeController,GetRooms,GET,/api/bgh/master-data/rooms,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","PhongHocs"
EP-CFD8DAC3,BghFacadeController,GetUsers,GET,/api/bgh/users,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","NguoiDungs,DonVis,VaiTros"
EP-57B0F9C8,BghFacadeController,GetSchedules,GET,/api/bgh/schedules,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","ThoiKhoaBieus"
EP-082E3054,BghFacadeController,GetAuditLogs,GET,/api/bgh/audit-logs,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","NhatKyKiemToans"
EP-11216C73,BghFacadeController,GetSubjects,GET,/api/bgh/master-data/subjects,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","DanhMucMonHocs"
EP-8370565B,BghFacadeController,GetRoles,GET,/api/bgh/rbac/roles,false,true,Principal|SuperAdmin|Admin,,"","IActionResult","ApplicationDbContext","","VaiTros"
EP-7AD59842,BuildingsController,GetBuildings,GET,/api/master-data/buildings,false,true,SuperAdmin|Admin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"BuildingQueryParameters","ApiResponseDto","IBuildingService","IBuildingService::GetBuildingsAsync",""
EP-01265F2E,BuildingsController,GetById,GET,/api/master-data/buildings/{id:int},false,true,SuperAdmin|Admin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IBuildingService","IBuildingService::GetByIdAsync",""
EP-780CE7A4,BuildingsController,Create,POST,/api/master-data/buildings,false,true,SuperAdmin|Admin|CampusAdmin|SubCampusAdmin,,"CreateBuildingRequest","ApiResponseDto","IBuildingService","IBuildingService::CreateAsync",""
EP-E0A39A76,BuildingsController,Update,PUT,/api/master-data/buildings/{id:int},false,true,SuperAdmin|Admin|CampusAdmin|SubCampusAdmin,,"UpdateBuildingRequest","ApiResponseDto","IBuildingService","IBuildingService::UpdateAsync",""
EP-6C867B02,BuildingsController,Delete,DELETE,/api/master-data/buildings/{id:int},false,true,SuperAdmin|Admin|CampusAdmin|SubCampusAdmin,,"","ApiResponseDto","IBuildingService","IBuildingService::DeleteAsync",""
EP-1562992E,BuoiHocController,Get,GET,/api/buoi-hoc,false,true,,AcademicOperations,"BuoiHocQueryParameters","ApiResponseDto","IBuoiHocService","IBuoiHocService::GetAsync",""
EP-7B13874B,BuoiHocController,GetById,GET,/api/buoi-hoc/{id:int},false,true,,AcademicOperations,"","ApiResponseDto","IBuoiHocService","IBuoiHocService::GetByIdAsync",""
EP-B2977E0F,BuoiHocController,ChangeTeacher,PUT,/api/buoi-hoc/{id:int}/change-teacher,false,true,,AcademicOperations,"ChangeSessionTeacherRequest","ApiResponseDto","IBuoiHocService","IBuoiHocService::ChangeTeacherAsync",""
EP-70CDACC1,BuoiHocController,ChangeRoom,PUT,/api/buoi-hoc/{id:int}/change-room,false,true,,AcademicOperations,"ChangeSessionRoomRequest","ApiResponseDto","IBuoiHocService","IBuoiHocService::ChangeRoomAsync",""
EP-E10D7722,BuoiHocController,ChangeShift,PUT,/api/buoi-hoc/{id:int}/change-shift,false,true,,AcademicOperations,"ChangeSessionShiftRequest","ApiResponseDto","IBuoiHocService","IBuoiHocService::ChangeShiftAsync",""
EP-89E23CC2,BuoiHocController,Cancel,PATCH,/api/buoi-hoc/{id:int}/cancel,false,true,,AcademicOperations,"CancelSessionRequest","ApiResponseDto","IBuoiHocService","IBuoiHocService::CancelAsync",""
EP-8C11E07D,CaHocController,Get,GET,/api/ca-hoc,false,true,,AcademicOperations,"CaHocQueryParameters","ApiResponseDto","ICaHocService","ICaHocService::GetAsync",""
EP-CCE15DFB,CaHocController,GetActive,GET,/api/ca-hoc/active,false,true,,AcademicOperations,"","ApiResponseDto","ICaHocService","ICaHocService::GetActiveAsync",""
EP-A9E64CAA,CaHocController,GetById,GET,/api/ca-hoc/{id:int},false,true,,AcademicOperations,"","ApiResponseDto","ICaHocService","ICaHocService::GetByIdAsync",""
EP-4205C965,CaHocController,Create,POST,/api/ca-hoc,false,true,,AcademicOperations,"CreateCaHocRequest","ApiResponseDto","ICaHocService","ICaHocService::CreateAsync",""
EP-B6388F34,CaHocController,Update,PUT,/api/ca-hoc/{id:int},false,true,,AcademicOperations,"UpdateCaHocRequest","ApiResponseDto","ICaHocService","ICaHocService::UpdateAsync",""
EP-664FE428,CaHocController,ToggleActive,PATCH,/api/ca-hoc/{id:int}/toggle-active,false,true,,AcademicOperations,"","ApiResponseDto","ICaHocService","ICaHocService::ToggleActiveAsync",""
EP-C4AA8353,ChuyenNganhController,GetSpecializations,GET,/api/master-data/specializations,false,true,,AcademicOperations,"SpecializationQueryParameters","ApiResponseDto","IChuyenNganhService","IChuyenNganhService::GetSpecializationsAsync",""
EP-2F750D68,ChuyenNganhController,GetById,GET,/api/master-data/specializations/{id:int},false,true,,AcademicOperations,"","ApiResponseDto","IChuyenNganhService","IChuyenNganhService::GetByIdAsync",""
EP-FCE2C62C,ChuyenNganhController,Create,POST,/api/master-data/specializations,false,true,,AcademicOperations,"CreateSpecializationRequest","ApiResponseDto","IChuyenNganhService","IChuyenNganhService::CreateAsync",""
EP-2B0590F5,ChuyenNganhController,Update,PUT,/api/master-data/specializations/{id:int},false,true,,AcademicOperations,"UpdateSpecializationRequest","ApiResponseDto","IChuyenNganhService","IChuyenNganhService::UpdateAsync",""
EP-8B5BB7C7,ChuyenNganhController,Delete,DELETE,/api/master-data/specializations/{id:int},false,true,,AcademicOperations,"","ApiResponseDto","IChuyenNganhService","IChuyenNganhService::DeleteAsync",""
EP-7BAC73CF,ChuyenNganhController,Activate,PATCH,/api/master-data/specializations/{id:int}/activate,false,true,,AcademicOperations,"","ApiResponseDto","IChuyenNganhService","IChuyenNganhService::ActivateAsync",""
EP-7A568D82,ChuyenNganhController,Deactivate,PATCH,/api/master-data/specializations/{id:int}/deactivate,false,true,,AcademicOperations,"","ApiResponseDto","IChuyenNganhService","IChuyenNganhService::DeactivateAsync",""
EP-6604C77D,ChuyenNganhTheoCoSoController,GetCampusSpecializations,GET,/api/master-data/campus-specializations,false,true,SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"CampusSpecializationQueryParameters","ApiResponseDto","IChuyenNganhTheoCoSoService","IChuyenNganhTheoCoSoService::GetCampusSpecializationsAsync",""
EP-A219F412,ChuyenNganhTheoCoSoController,GetById,GET,/api/master-data/campus-specializations/{id:int},false,true,SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IChuyenNganhTheoCoSoService","IChuyenNganhTheoCoSoService::GetByIdAsync",""
EP-5FFDD69A,ChuyenNganhTheoCoSoController,Create,POST,/api/master-data/campus-specializations,false,true,SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"CreateCampusSpecializationRequest","ApiResponseDto","IChuyenNganhTheoCoSoService","IChuyenNganhTheoCoSoService::CreateAsync",""
EP-F943E686,ChuyenNganhTheoCoSoController,Update,PUT,/api/master-data/campus-specializations/{id:int},false,true,SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"UpdateCampusSpecializationRequest","ApiResponseDto","IChuyenNganhTheoCoSoService","IChuyenNganhTheoCoSoService::UpdateAsync",""
EP-C471F08B,ChuyenNganhTheoCoSoController,Delete,DELETE,/api/master-data/campus-specializations/{id:int},false,true,SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IChuyenNganhTheoCoSoService","IChuyenNganhTheoCoSoService::DeleteAsync",""
EP-1ED9E190,ChuyenNganhTheoCoSoController,Activate,PATCH,/api/master-data/campus-specializations/{id:int}/activate,false,true,SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IChuyenNganhTheoCoSoService","IChuyenNganhTheoCoSoService::ActivateAsync",""
EP-DB8C8EC5,ChuyenNganhTheoCoSoController,Deactivate,PATCH,/api/master-data/campus-specializations/{id:int}/deactivate,false,true,SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IChuyenNganhTheoCoSoService","IChuyenNganhTheoCoSoService::DeactivateAsync",""
EP-9FFD6611,ChuyenNganhTheoCoSoController,Approve,PATCH,/api/master-data/campus-specializations/{id:int}/approve,false,true,SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IChuyenNganhTheoCoSoService","IChuyenNganhTheoCoSoService::ApproveAsync",""
